bearing_id,snapshot_idx,anomaly_score,rul_score,top_feature_1,top_feature_2,top_feature_3,probable_fault,rca_context
b2_ch1,723,0.04804369740276648,0.1827242225408554,Crest factor,RMS vibration,Spectral bandwidth (Hz),impulsive fault (early stage),"Bearing: b2_ch1
Snapshot index: 723
Anomaly score: 0.0480
RUL score: 0.1827 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Crest factor: -0.7319 (↓ toward normal)
  - RMS vibration: -0.6846 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.6530 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0116 (↓ reduces RUL)
  - High-freq energy ratio: -0.0049 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0048 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: impulsive fault (early stage)"
b2_ch1,726,0.0028751518924170494,0.1814330369234085,Dominant frequency (Hz),RMS vibration,High-freq energy ratio,undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 726
Anomaly score: 0.0029
RUL score: 0.1814 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Dominant frequency (Hz): -0.9646 (↓ toward normal)
  - RMS vibration: -0.6654 (↓ toward normal)
  - High-freq energy ratio: -0.6405 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0112 (↓ reduces RUL)
  - High-freq energy ratio: -0.0046 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0043 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,732,0.02298032010393003,0.1785762757062912,RMS vibration,Peak-to-peak amplitude,Spectral bandwidth (Hz),undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 732
Anomaly score: 0.0230
RUL score: 0.1786 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - RMS vibration: -0.7066 (↓ toward normal)
  - Peak-to-peak amplitude: -0.6499 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.6434 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0085 (↓ reduces RUL)
  - High-freq energy ratio: -0.0038 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0033 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,740,0.012478820495574583,0.18263235688209534,Dominant frequency (Hz),High-freq energy ratio,Spectral bandwidth (Hz),undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 740
Anomaly score: 0.0125
RUL score: 0.1826 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Dominant frequency (Hz): -0.9738 (↓ toward normal)
  - High-freq energy ratio: -0.6328 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.6285 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0099 (↓ reduces RUL)
  - High-freq energy ratio: -0.0049 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0043 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,744,0.034220343320418234,0.17911498248577118,Shape factor,Dominant frequency (Hz),RMS vibration,undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 744
Anomaly score: 0.0342
RUL score: 0.1791 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Shape factor: -0.9689 (↓ toward normal)
  - Dominant frequency (Hz): -0.9082 (↓ toward normal)
  - RMS vibration: -0.6860 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0130 (↓ reduces RUL)
  - High-freq energy ratio: -0.0068 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0060 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,746,0.003954774449439147,0.17779642343521118,Dominant frequency (Hz),Spectral bandwidth (Hz),RMS vibration,undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 746
Anomaly score: 0.0040
RUL score: 0.1778 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Dominant frequency (Hz): -1.0329 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.6980 (↓ toward normal)
  - RMS vibration: -0.6863 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0066 (↓ reduces RUL)
  - High-freq energy ratio: -0.0035 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0032 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,748,0.003147591410814221,0.17547191679477692,Spectral bandwidth (Hz),RMS vibration,High-freq energy ratio,undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 748
Anomaly score: 0.0031
RUL score: 0.1755 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Spectral bandwidth (Hz): -0.7946 (↓ toward normal)
  - RMS vibration: -0.7007 (↓ toward normal)
  - High-freq energy ratio: -0.6851 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0108 (↓ reduces RUL)
  - High-freq energy ratio: -0.0053 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0051 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,754,0.017007608165868437,0.17512577772140503,Shape factor,Spectral bandwidth (Hz),High-freq energy ratio,undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 754
Anomaly score: 0.0170
RUL score: 0.1751 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Shape factor: -0.7708 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.7645 (↓ toward normal)
  - High-freq energy ratio: -0.6496 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0130 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0072 (↓ reduces RUL)
  - High-freq energy ratio: -0.0071 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,758,0.042508551418644624,0.17954261600971222,Dominant frequency (Hz),RMS vibration,Peak-to-peak amplitude,undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 758
Anomaly score: 0.0425
RUL score: 0.1795 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Dominant frequency (Hz): -0.9201 (↓ toward normal)
  - RMS vibration: -0.7659 (↓ toward normal)
  - Peak-to-peak amplitude: -0.7258 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0124 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0076 (↓ reduces RUL)
  - High-freq energy ratio: -0.0071 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,759,0.002107378965884754,0.17739035189151764,Dominant frequency (Hz),RMS vibration,Spectral centroid (Hz),undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 759
Anomaly score: 0.0021
RUL score: 0.1774 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Dominant frequency (Hz): -1.0998 (↓ toward normal)
  - RMS vibration: -0.8540 (↓ toward normal)
  - Spectral centroid (Hz): -0.5604 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0077 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0051 (↓ reduces RUL)
  - High-freq energy ratio: -0.0047 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,761,0.017654189307181323,0.18336890637874603,High-freq energy ratio,Spectral bandwidth (Hz),RMS vibration,undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 761
Anomaly score: 0.0177
RUL score: 0.1834 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - High-freq energy ratio: -0.7532 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.6921 (↓ toward normal)
  - RMS vibration: -0.6794 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0077 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0055 (↓ reduces RUL)
  - High-freq energy ratio: -0.0050 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,776,0.003629596672190538,0.17717266082763672,Shape factor,RMS vibration,Spectral bandwidth (Hz),undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 776
Anomaly score: 0.0036
RUL score: 0.1772 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Shape factor: -0.9529 (↓ toward normal)
  - RMS vibration: -0.7543 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.7308 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0068 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0058 (↓ reduces RUL)
  - High-freq energy ratio: -0.0047 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,779,0.006686492106799946,0.17782722413539886,RMS vibration,High-freq energy ratio,Spectral entropy,distributed damage (multiple fault modes),"Bearing: b2_ch1
Snapshot index: 779
Anomaly score: 0.0067
RUL score: 0.1778 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - RMS vibration: -0.7344 (↓ toward normal)
  - High-freq energy ratio: -0.7096 (↓ toward normal)
  - Spectral entropy: -0.6816 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0080 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0070 (↓ reduces RUL)
  - High-freq energy ratio: -0.0055 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: distributed damage (multiple fault modes)"
b2_ch1,781,0.014101482529800036,0.17571042478084564,Shape factor,Spectral bandwidth (Hz),High-freq energy ratio,undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 781
Anomaly score: 0.0141
RUL score: 0.1757 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Shape factor: -1.0025 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.7481 (↓ toward normal)
  - High-freq energy ratio: -0.6958 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0098 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0088 (↓ reduces RUL)
  - High-freq energy ratio: -0.0066 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,783,0.0019174386775694385,0.17528881132602692,Dominant frequency (Hz),RMS vibration,High-freq energy ratio,undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 783
Anomaly score: 0.0019
RUL score: 0.1753 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Dominant frequency (Hz): -1.0545 (↓ toward normal)
  - RMS vibration: -0.8459 (↓ toward normal)
  - High-freq energy ratio: -0.7151 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0100 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0091 (↓ reduces RUL)
  - High-freq energy ratio: -0.0066 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,786,0.016651727125280513,0.17497052252292633,Dominant frequency (Hz),RMS vibration,Spectral bandwidth (Hz),undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 786
Anomaly score: 0.0167
RUL score: 0.1750 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Dominant frequency (Hz): -1.0055 (↓ toward normal)
  - RMS vibration: -0.7971 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.6618 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0058 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0056 (↓ reduces RUL)
  - High-freq energy ratio: -0.0041 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,788,0.06956972025256114,0.17375260591506958,Shape factor,Dominant frequency (Hz),RMS vibration,undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 788
Anomaly score: 0.0696
RUL score: 0.1738 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Shape factor: -0.8678 (↓ toward normal)
  - Dominant frequency (Hz): -0.8645 (↓ toward normal)
  - RMS vibration: -0.6707 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0068 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0067 (↓ reduces RUL)
  - High-freq energy ratio: -0.0049 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,793,0.009305361773550902,0.17428599298000336,RMS vibration,Spectral bandwidth (Hz),High-freq energy ratio,undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 793
Anomaly score: 0.0093
RUL score: 0.1743 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - RMS vibration: -0.6719 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.6555 (↓ toward normal)
  - High-freq energy ratio: -0.6490 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0079 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0078 (↓ reduces RUL)
  - High-freq energy ratio: -0.0056 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,795,0.03301808350819624,0.17404472827911377,RMS vibration,Spectral bandwidth (Hz),High-freq energy ratio,undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 795
Anomaly score: 0.0330
RUL score: 0.1740 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - RMS vibration: -0.7696 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.6696 (↓ toward normal)
  - High-freq energy ratio: -0.6568 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0064 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0063 (↓ reduces RUL)
  - High-freq energy ratio: -0.0046 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,796,0.004954513525322057,0.17263366281986237,Spectral bandwidth (Hz),Spectral entropy,High-freq energy ratio,distributed damage (multiple fault modes),"Bearing: b2_ch1
Snapshot index: 796
Anomaly score: 0.0050
RUL score: 0.1726 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Spectral bandwidth (Hz): -0.7681 (↓ toward normal)
  - Spectral entropy: -0.7610 (↓ toward normal)
  - High-freq energy ratio: -0.6467 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0067 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0066 (↓ reduces RUL)
  - High-freq energy ratio: -0.0046 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: distributed damage (multiple fault modes)"
b2_ch1,797,0.0025571700252084995,0.1744414120912552,Spectral entropy,RMS vibration,BPFI band energy (inner race),distributed damage (multiple fault modes),"Bearing: b2_ch1
Snapshot index: 797
Anomaly score: 0.0026
RUL score: 0.1744 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Spectral entropy: -0.7593 (↓ toward normal)
  - RMS vibration: -0.7477 (↓ toward normal)
  - BPFI band energy (inner race): -0.6540 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral centroid (Hz): -0.0091 (↓ reduces RUL)
  - Spectral bandwidth (Hz): -0.0090 (↓ reduces RUL)
  - High-freq energy ratio: -0.0063 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: distributed damage (multiple fault modes)"
b2_ch1,799,0.008347080645467964,0.1740875244140625,Spectral entropy,Spectral bandwidth (Hz),High-freq energy ratio,distributed damage (multiple fault modes),"Bearing: b2_ch1
Snapshot index: 799
Anomaly score: 0.0083
RUL score: 0.1741 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Spectral entropy: -0.7737 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.7333 (↓ toward normal)
  - High-freq energy ratio: -0.6938 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral centroid (Hz): -0.0077 (↓ reduces RUL)
  - Spectral bandwidth (Hz): -0.0075 (↓ reduces RUL)
  - High-freq energy ratio: -0.0053 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: distributed damage (multiple fault modes)"
b2_ch1,803,0.030316384525649664,0.1738627552986145,Shape factor,Spectral entropy,Spectral bandwidth (Hz),distributed damage (multiple fault modes),"Bearing: b2_ch1
Snapshot index: 803
Anomaly score: 0.0303
RUL score: 0.1739 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Shape factor: -0.8985 (↓ toward normal)
  - Spectral entropy: -0.7266 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.7240 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral centroid (Hz): -0.0066 (↓ reduces RUL)
  - Spectral bandwidth (Hz): -0.0063 (↓ reduces RUL)
  - High-freq energy ratio: -0.0045 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: distributed damage (multiple fault modes)"
b2_ch1,805,0.02074890146393904,0.17415297031402588,High-freq energy ratio,Spectral entropy,Spectral bandwidth (Hz),distributed damage (multiple fault modes),"Bearing: b2_ch1
Snapshot index: 805
Anomaly score: 0.0207
RUL score: 0.1742 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - High-freq energy ratio: -0.7008 (↓ toward normal)
  - Spectral entropy: -0.6967 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.6935 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral centroid (Hz): -0.0056 (↓ reduces RUL)
  - Spectral bandwidth (Hz): -0.0052 (↓ reduces RUL)
  - High-freq energy ratio: -0.0038 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: distributed damage (multiple fault modes)"
b2_ch1,812,0.03815180031363574,0.1747264862060547,RMS vibration,High-freq energy ratio,Spectral bandwidth (Hz),undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 812
Anomaly score: 0.0382
RUL score: 0.1747 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - RMS vibration: -0.6973 (↓ toward normal)
  - High-freq energy ratio: -0.6538 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.6320 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral centroid (Hz): -0.0061 (↓ reduces RUL)
  - Spectral bandwidth (Hz): -0.0059 (↓ reduces RUL)
  - High-freq energy ratio: -0.0045 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
